Accuracy = 7.53425% (22/292) (classification);
Chave do vetor;beach;bus;cafe/restaurant;car;city_center;forest_path;grocery_store;home;library;metro_station;office;park;residential_area;train;tram;Classe Predita;Classe correta;
a006_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
a023_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;beach;
b112_203_233.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b112_113_143.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b112_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b112_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b112_173_203.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b112_143_173.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b112_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_240_270.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b109_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b108_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b108_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b108_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
b108_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;bus;
a130_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a130_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a109_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a082_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a082_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a082_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a082_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a082_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;cafe/restaurant;
a101_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a101_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a101_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a101_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a101_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_240_270.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_270_300.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a137_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
b045_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
b045_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
b045_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
b045_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
b045_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
b045_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;car;
a128_131_161.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a128_101_131.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a128_41_71.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a128_11_41.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a128_161_191.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a128_191_221.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a128_71_101.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b098_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
b093_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;city_center;
a057_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a057_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a057_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a057_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a057_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a057_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_240_270.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_270_300.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_180_210.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a098_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a069_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a069_60_90.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a069_120_150.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a069_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a069_0_30.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;forest_path;
a105_270_300.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;grocery_store;
a105_210_240.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;grocery_store;
a105_90_120.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;grocery_store;
a105_30_60.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;grocery_store;
a105_150_180.wav;0.0578325;0.0732457;0.0718583;0.0706308;0.0795526;0.0776788;0.0625625;0.057421;0.0630812;0.0614987;0.0534327;0.0738378;0.0666972;0.0556805;0.0749896;city_center;grocery_store;
